Variant number: 477,  Outcomes: White win: 35%,  Draw: 45%,  Black win: 20%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 9.8,  Move 20 Entropy: 19.4
Variant number: 478,  Outcomes: White win: 31%,  Draw: 39%,  Black win: 30%,  Move 5 Entropy: 7.3,  Move 10 Entropy: 7.7,  Move 20 Entropy: 20.5
Variant number: 479,  Outcomes: White win: 28%,  Draw: 42%,  Black win: 30%,  Move 5 Entropy: 6.6,  Move 10 Entropy: 10.7,  Move 20 Entropy: 14.6
Variant number: 480,  Outcomes: White win: 35%,  Draw: 40%,  Black win: 25%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 14.4,  Move 20 Entropy: 17.6
Variant number: 481,  Outcomes: White win: 26%,  Draw: 48%,  Black win: 25%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 14.6,  Move 20 Entropy: 18.3
Variant number: 482,  Outcomes: White win: 26%,  Draw: 49%,  Black win: 25%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 14.7,  Move 20 Entropy: 26.0
Variant number: 483,  Outcomes: White win: 24%,  Draw: 53%,  Black win: 23%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 15.7,  Move 20 Entropy: 19.6
Variant number: 484,  Outcomes: White win: 32%,  Draw: 41%,  Black win: 27%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 13.9,  Move 20 Entropy: 23.4
Variant number: 485,  Outcomes: White win: 24%,  Draw: 51%,  Black win: 25%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 14.2,  Move 20 Entropy: 29.2
Variant number: 486,  Outcomes: White win: 26%,  Draw: 49%,  Black win: 25%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 12.7,  Move 20 Entropy: 21.2
Variant number: 487,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 11.8,  Move 20 Entropy: 21.9
Variant number: 488,  Outcomes: White win: 30%,  Draw: 44%,  Black win: 26%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 12.8,  Move 20 Entropy: 25.0
Variant number: 489,  Outcomes: White win: 31%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 11.6,  Move 10 Entropy: 18.0,  Move 20 Entropy: 26.5
Variant number: 490,  Outcomes: White win: 33%,  Draw: 42%,  Black win: 25%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 14.6,  Move 20 Entropy: 22.5
Variant number: 491,  Outcomes: White win: 29%,  Draw: 44%,  Black win: 27%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 13.7,  Move 20 Entropy: 22.2
Variant number: 492,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 12.1,  Move 20 Entropy: 22.9
Variant number: 493,  Outcomes: White win: 30%,  Draw: 52%,  Black win: 19%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 15.3,  Move 20 Entropy: 24.9
Variant number: 494,  Outcomes: White win: 32%,  Draw: 42%,  Black win: 26%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 13.1,  Move 20 Entropy: 22.7
Variant number: 495,  Outcomes: White win: 37%,  Draw: 35%,  Black win: 28%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 11.2,  Move 20 Entropy: 15.0
Variant number: 496,  Outcomes: White win: 31%,  Draw: 39%,  Black win: 30%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 15.5,  Move 20 Entropy: 28.4
Variant number: 497,  Outcomes: White win: 26%,  Draw: 51%,  Black win: 23%,  Move 5 Entropy: 11.6,  Move 10 Entropy: 17.0,  Move 20 Entropy: 22.6
Variant number: 498,  Outcomes: White win: 25%,  Draw: 53%,  Black win: 23%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 16.2,  Move 20 Entropy: 26.8
Variant number: 499,  Outcomes: White win: 27%,  Draw: 54%,  Black win: 18%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 14.3,  Move 20 Entropy: 23.1
Variant number: 500,  Outcomes: White win: 27%,  Draw: 45%,  Black win: 27%,  Move 5 Entropy: 7.8,  Move 10 Entropy: 13.2,  Move 20 Entropy: 18.6
Variant number: 501,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 15.2,  Move 20 Entropy: 26.3
Variant number: 502,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 22%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 16.2,  Move 20 Entropy: 21.8
Variant number: 503,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 23%,  Move 5 Entropy: 6.7,  Move 10 Entropy: 10.6,  Move 20 Entropy: 17.5
Variant number: 504,  Outcomes: White win: 39%,  Draw: 39%,  Black win: 22%,  Move 5 Entropy: 6.9,  Move 10 Entropy: 12.5,  Move 20 Entropy: 20.8
Variant number: 505,  Outcomes: White win: 29%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 12.5,  Move 20 Entropy: 26.7
Variant number: 506,  Outcomes: White win: 33%,  Draw: 41%,  Black win: 26%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 15.4,  Move 20 Entropy: 25.8
Variant number: 507,  Outcomes: White win: 32%,  Draw: 41%,  Black win: 27%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 13.0,  Move 20 Entropy: 23.3
Variant number: 508,  Outcomes: White win: 25%,  Draw: 53%,  Black win: 22%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 9.7,  Move 20 Entropy: 24.0
Variant number: 509,  Outcomes: White win: 23%,  Draw: 55%,  Black win: 23%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 12.8,  Move 20 Entropy: 18.9
Variant number: 510,  Outcomes: White win: 32%,  Draw: 44%,  Black win: 24%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 13.4,  Move 20 Entropy: 21.6
Variant number: 511,  Outcomes: White win: 33%,  Draw: 39%,  Black win: 28%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 13.4,  Move 20 Entropy: 20.9
Variant number: 512,  Outcomes: White win: 35%,  Draw: 34%,  Black win: 31%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 9.9,  Move 20 Entropy: 18.1
Variant number: 513,  Outcomes: White win: 35%,  Draw: 40%,  Black win: 25%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 16.1,  Move 20 Entropy: 22.9
Variant number: 514,  Outcomes: White win: 25%,  Draw: 54%,  Black win: 22%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 12.8,  Move 20 Entropy: 21.3
Variant number: 515,  Outcomes: White win: 25%,  Draw: 53%,  Black win: 23%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 16.1,  Move 20 Entropy: 24.7
Variant number: 516,  Outcomes: White win: 31%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 12.4,  Move 20 Entropy: 20.4
Variant number: 517,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 14.0,  Move 20 Entropy: 17.5
Variant number: 518,  Outcomes: White win: 24%,  Draw: 58%,  Black win: 18%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 15.3,  Move 20 Entropy: 26.1
Variant number: 519,  Outcomes: White win: 33%,  Draw: 46%,  Black win: 21%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 10.4,  Move 20 Entropy: 17.1
Variant number: 520,  Outcomes: White win: 34%,  Draw: 43%,  Black win: 24%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 10.8,  Move 20 Entropy: 20.1
Variant number: 521,  Outcomes: White win: 28%,  Draw: 46%,  Black win: 26%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 15.3,  Move 20 Entropy: 23.0
Variant number: 522,  Outcomes: White win: 34%,  Draw: 39%,  Black win: 27%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 13.7,  Move 20 Entropy: 26.1
Variant number: 523,  Outcomes: White win: 34%,  Draw: 39%,  Black win: 27%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 12.5,  Move 20 Entropy: 17.9
Variant number: 524,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 21%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 12.2,  Move 20 Entropy: 26.0
Variant number: 525,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 10.6,  Move 20 Entropy: 18.3
Variant number: 526,  Outcomes: White win: 30%,  Draw: 42%,  Black win: 28%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 16.0,  Move 20 Entropy: 23.8
Variant number: 527,  Outcomes: White win: 26%,  Draw: 44%,  Black win: 31%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 14.3,  Move 20 Entropy: 20.7
Variant number: 528,  Outcomes: White win: 24%,  Draw: 47%,  Black win: 29%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 11.9,  Move 20 Entropy: 20.3
Variant number: 529,  Outcomes: White win: 25%,  Draw: 51%,  Black win: 23%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 14.4,  Move 20 Entropy: 25.1
Variant number: 530,  Outcomes: White win: 31%,  Draw: 42%,  Black win: 27%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 13.4,  Move 20 Entropy: 13.8
Variant number: 531,  Outcomes: White win: 25%,  Draw: 50%,  Black win: 25%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 13.3,  Move 20 Entropy: 19.9
Variant number: 532,  Outcomes: White win: 27%,  Draw: 53%,  Black win: 20%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 14.5,  Move 20 Entropy: 21.1
Variant number: 533,  Outcomes: White win: 30%,  Draw: 51%,  Black win: 19%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 16.0,  Move 20 Entropy: 26.6
Variant number: 534,  Outcomes: White win: 32%,  Draw: 42%,  Black win: 27%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 13.7,  Move 20 Entropy: 23.4
Variant number: 535,  Outcomes: White win: 31%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 11.4,  Move 20 Entropy: 24.4
Variant number: 536,  Outcomes: White win: 33%,  Draw: 39%,  Black win: 28%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 12.7,  Move 20 Entropy: 20.8
Variant number: 537,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 22%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 16.0,  Move 20 Entropy: 19.7
Variant number: 538,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 23%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 14.7,  Move 20 Entropy: 18.9
Variant number: 539,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 8.7,  Move 20 Entropy: 17.1
Variant number: 540,  Outcomes: White win: 29%,  Draw: 43%,  Black win: 28%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 13.3,  Move 20 Entropy: 18.2
Variant number: 541,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 5.6,  Move 10 Entropy: 9.7,  Move 20 Entropy: 12.1
Variant number: 542,  Outcomes: White win: 28%,  Draw: 49%,  Black win: 23%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 15.5,  Move 20 Entropy: 25.2
Variant number: 543,  Outcomes: White win: 29%,  Draw: 44%,  Black win: 27%,  Move 5 Entropy: 6.4,  Move 10 Entropy: 11.6,  Move 20 Entropy: 18.4
Variant number: 544,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 13.8,  Move 20 Entropy: 20.9
Variant number: 545,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 15.8,  Move 20 Entropy: 22.6
Variant number: 546,  Outcomes: White win: 31%,  Draw: 42%,  Black win: 27%,  Move 5 Entropy: 7.4,  Move 10 Entropy: 10.6,  Move 20 Entropy: 17.3
Variant number: 547,  Outcomes: White win: 26%,  Draw: 54%,  Black win: 21%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 14.0,  Move 20 Entropy: 26.3
Variant number: 548,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 24%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 13.7,  Move 20 Entropy: 24.8
Variant number: 549,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 22%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 13.8,  Move 20 Entropy: 21.5
Variant number: 550,  Outcomes: White win: 30%,  Draw: 42%,  Black win: 28%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 16.1,  Move 20 Entropy: 22.7
Variant number: 551,  Outcomes: White win: 24%,  Draw: 43%,  Black win: 33%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 13.6,  Move 20 Entropy: 22.8
Variant number: 552,  Outcomes: White win: 26%,  Draw: 47%,  Black win: 27%,  Move 5 Entropy: 12.1,  Move 10 Entropy: 12.0,  Move 20 Entropy: 26.7
Variant number: 553,  Outcomes: White win: 26%,  Draw: 51%,  Black win: 23%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 14.9,  Move 20 Entropy: 25.7
Variant number: 554,  Outcomes: White win: 28%,  Draw: 48%,  Black win: 24%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 14.5,  Move 20 Entropy: 22.0
Variant number: 555,  Outcomes: White win: 28%,  Draw: 51%,  Black win: 21%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 16.6,  Move 20 Entropy: 27.6
Variant number: 556,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 12.6,  Move 20 Entropy: 21.9
Variant number: 557,  Outcomes: White win: 33%,  Draw: 47%,  Black win: 20%,  Move 5 Entropy: 7.3,  Move 10 Entropy: 11.9,  Move 20 Entropy: 21.9
Variant number: 558,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 12.6,  Move 20 Entropy: 24.9
Variant number: 559,  Outcomes: White win: 29%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 10.6,  Move 20 Entropy: 21.9
Variant number: 560,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 23%,  Move 5 Entropy: 6.8,  Move 10 Entropy: 10.6,  Move 20 Entropy: 18.8
Variant number: 561,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 24%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 15.2,  Move 20 Entropy: 25.3
Variant number: 562,  Outcomes: White win: 26%,  Draw: 47%,  Black win: 27%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 13.4,  Move 20 Entropy: 15.7
Variant number: 563,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 20%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 17.4,  Move 20 Entropy: 21.2
Variant number: 564,  Outcomes: White win: 30%,  Draw: 48%,  Black win: 22%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 15.1,  Move 20 Entropy: 19.1
Variant number: 565,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 14.8,  Move 20 Entropy: 21.8
Variant number: 566,  Outcomes: White win: 31%,  Draw: 44%,  Black win: 25%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 17.2,  Move 20 Entropy: 24.7
Variant number: 567,  Outcomes: White win: 32%,  Draw: 42%,  Black win: 26%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 13.8,  Move 20 Entropy: 23.8
Variant number: 568,  Outcomes: White win: 32%,  Draw: 41%,  Black win: 27%,  Move 5 Entropy: 11.2,  Move 10 Entropy: 14.5,  Move 20 Entropy: 21.9
Variant number: 569,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 25%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 17.1,  Move 20 Entropy: 23.0
Variant number: 570,  Outcomes: White win: 28%,  Draw: 51%,  Black win: 21%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 17.2,  Move 20 Entropy: 27.1
Variant number: 571,  Outcomes: White win: 23%,  Draw: 52%,  Black win: 25%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 12.2,  Move 20 Entropy: 21.7
Variant number: 572,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 25%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 12.7,  Move 20 Entropy: 24.0
Variant number: 573,  Outcomes: White win: 29%,  Draw: 52%,  Black win: 19%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 14.3,  Move 20 Entropy: 18.1
Variant number: 574,  Outcomes: White win: 33%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 13.1,  Move 20 Entropy: 24.9
Variant number: 575,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 13.5,  Move 20 Entropy: 19.0
Variant number: 576,  Outcomes: White win: 27%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 12.0,  Move 20 Entropy: 19.7
Variant number: 577,  Outcomes: White win: 31%,  Draw: 52%,  Black win: 17%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 11.5,  Move 20 Entropy: 21.3
Variant number: 578,  Outcomes: White win: 34%,  Draw: 43%,  Black win: 23%,  Move 5 Entropy: 4.8,  Move 10 Entropy: 7.3,  Move 20 Entropy: 17.3
Variant number: 579,  Outcomes: White win: 23%,  Draw: 54%,  Black win: 23%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 12.4,  Move 20 Entropy: 18.6
Variant number: 580,  Outcomes: White win: 31%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 16.4,  Move 20 Entropy: 21.5
Variant number: 581,  Outcomes: White win: 19%,  Draw: 58%,  Black win: 23%,  Move 5 Entropy: 13.2,  Move 10 Entropy: 17.9,  Move 20 Entropy: 24.5
Variant number: 582,  Outcomes: White win: 28%,  Draw: 50%,  Black win: 22%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 12.4,  Move 20 Entropy: 16.2
Variant number: 583,  Outcomes: White win: 29%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 12.1,  Move 20 Entropy: 16.9
Variant number: 584,  Outcomes: White win: 28%,  Draw: 47%,  Black win: 25%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 9.6,  Move 20 Entropy: 19.5
Variant number: 585,  Outcomes: White win: 28%,  Draw: 51%,  Black win: 21%,  Move 5 Entropy: 12.0,  Move 10 Entropy: 14.8,  Move 20 Entropy: 24.8
Variant number: 586,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 22%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 15.7,  Move 20 Entropy: 22.1
Variant number: 587,  Outcomes: White win: 33%,  Draw: 39%,  Black win: 28%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 11.3,  Move 20 Entropy: 18.1
Variant number: 588,  Outcomes: White win: 32%,  Draw: 47%,  Black win: 21%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 11.0,  Move 20 Entropy: 20.1
Variant number: 589,  Outcomes: White win: 29%,  Draw: 51%,  Black win: 20%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 11.6,  Move 20 Entropy: 17.4
Variant number: 590,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 13.5,  Move 20 Entropy: 23.4
Variant number: 591,  Outcomes: White win: 34%,  Draw: 39%,  Black win: 27%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 10.5,  Move 20 Entropy: 16.4
Variant number: 592,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 23%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 13.2,  Move 20 Entropy: 19.7
Variant number: 593,  Outcomes: White win: 22%,  Draw: 59%,  Black win: 19%,  Move 5 Entropy: 12.1,  Move 10 Entropy: 15.5,  Move 20 Entropy: 24.8
Variant number: 594,  Outcomes: White win: 34%,  Draw: 42%,  Black win: 24%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 14.0,  Move 20 Entropy: 21.8
Variant number: 595,  Outcomes: White win: 24%,  Draw: 53%,  Black win: 23%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 15.5,  Move 20 Entropy: 22.9
Variant number: 596,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 20%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 15.5,  Move 20 Entropy: 25.1
Variant number: 597,  Outcomes: White win: 24%,  Draw: 52%,  Black win: 24%,  Move 5 Entropy: 12.3,  Move 10 Entropy: 14.8,  Move 20 Entropy: 27.9
Variant number: 598,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 5.8,  Move 10 Entropy: 9.2,  Move 20 Entropy: 14.7
Variant number: 599,  Outcomes: White win: 26%,  Draw: 51%,  Black win: 24%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 14.5,  Move 20 Entropy: 21.9
Variant number: 600,  Outcomes: White win: 29%,  Draw: 49%,  Black win: 22%,  Move 5 Entropy: 5.4,  Move 10 Entropy: 10.7,  Move 20 Entropy: 17.2
Variant number: 601,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 20%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 12.9,  Move 20 Entropy: 26.0
Variant number: 602,  Outcomes: White win: 37%,  Draw: 37%,  Black win: 26%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 10.6,  Move 20 Entropy: 14.5
Variant number: 603,  Outcomes: White win: 31%,  Draw: 44%,  Black win: 25%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 12.1,  Move 20 Entropy: 23.8
Variant number: 604,  Outcomes: White win: 37%,  Draw: 45%,  Black win: 18%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 10.6,  Move 20 Entropy: 15.1
Variant number: 605,  Outcomes: White win: 34%,  Draw: 47%,  Black win: 19%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 10.5,  Move 20 Entropy: 18.6
Variant number: 606,  Outcomes: White win: 29%,  Draw: 42%,  Black win: 28%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 12.6,  Move 20 Entropy: 25.6
Variant number: 607,  Outcomes: White win: 30%,  Draw: 42%,  Black win: 28%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 15.5,  Move 20 Entropy: 18.1
Variant number: 608,  Outcomes: White win: 39%,  Draw: 39%,  Black win: 23%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 11.6,  Move 20 Entropy: 15.5
Variant number: 609,  Outcomes: White win: 28%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 14.0,  Move 20 Entropy: 19.7
Variant number: 610,  Outcomes: White win: 30%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 10.1,  Move 20 Entropy: 20.4
Variant number: 611,  Outcomes: White win: 22%,  Draw: 58%,  Black win: 21%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 13.1,  Move 20 Entropy: 25.8
Variant number: 612,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 11.2,  Move 20 Entropy: 23.8
Variant number: 613,  Outcomes: White win: 26%,  Draw: 53%,  Black win: 21%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 14.1,  Move 20 Entropy: 26.3
Variant number: 614,  Outcomes: White win: 26%,  Draw: 54%,  Black win: 20%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 14.9,  Move 20 Entropy: 20.4
Variant number: 615,  Outcomes: White win: 25%,  Draw: 55%,  Black win: 20%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 14.7,  Move 20 Entropy: 21.6
Variant number: 616,  Outcomes: White win: 25%,  Draw: 53%,  Black win: 22%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 13.1,  Move 20 Entropy: 24.6
Variant number: 617,  Outcomes: White win: 24%,  Draw: 56%,  Black win: 20%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 13.9,  Move 20 Entropy: 17.7
Variant number: 618,  Outcomes: White win: 32%,  Draw: 36%,  Black win: 32%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 11.0,  Move 20 Entropy: 13.6
Variant number: 619,  Outcomes: White win: 28%,  Draw: 43%,  Black win: 29%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 12.4,  Move 20 Entropy: 25.3
Variant number: 620,  Outcomes: White win: 35%,  Draw: 45%,  Black win: 20%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 11.1,  Move 20 Entropy: 20.3
Variant number: 621,  Outcomes: White win: 33%,  Draw: 47%,  Black win: 20%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 10.7,  Move 20 Entropy: 17.8
Variant number: 622,  Outcomes: White win: 33%,  Draw: 37%,  Black win: 30%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.5,  Move 20 Entropy: 20.7
Variant number: 623,  Outcomes: White win: 30%,  Draw: 39%,  Black win: 31%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 14.9,  Move 20 Entropy: 24.9
Variant number: 624,  Outcomes: White win: 35%,  Draw: 46%,  Black win: 19%,  Move 5 Entropy: 7.5,  Move 10 Entropy: 12.3,  Move 20 Entropy: 15.4
Variant number: 625,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 11.5,  Move 10 Entropy: 12.2,  Move 20 Entropy: 24.4
Variant number: 626,  Outcomes: White win: 30%,  Draw: 43%,  Black win: 27%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 14.0,  Move 20 Entropy: 25.3
Variant number: 627,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 25%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 12.1,  Move 20 Entropy: 22.3
Variant number: 628,  Outcomes: White win: 33%,  Draw: 44%,  Black win: 23%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 9.2,  Move 20 Entropy: 20.2
Variant number: 629,  Outcomes: White win: 27%,  Draw: 52%,  Black win: 21%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 12.5,  Move 20 Entropy: 22.0
Variant number: 630,  Outcomes: White win: 30%,  Draw: 43%,  Black win: 27%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 13.6,  Move 20 Entropy: 19.4
Variant number: 631,  Outcomes: White win: 29%,  Draw: 43%,  Black win: 28%,  Move 5 Entropy: 12.6,  Move 10 Entropy: 15.3,  Move 20 Entropy: 25.0
Variant number: 632,  Outcomes: White win: 32%,  Draw: 41%,  Black win: 27%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 11.5,  Move 20 Entropy: 18.9
Variant number: 633,  Outcomes: White win: 28%,  Draw: 50%,  Black win: 22%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 14.6,  Move 20 Entropy: 29.0
Variant number: 634,  Outcomes: White win: 33%,  Draw: 46%,  Black win: 21%,  Move 5 Entropy: 6.9,  Move 10 Entropy: 9.1,  Move 20 Entropy: 22.8
Variant number: 635,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 23%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 15.1,  Move 20 Entropy: 26.2
